name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
London,2025-03-13,46.1,38,40.6,42.1,31.5,36.5,34.7,79.3,0.039,100,4.17,"rain,snow",0.1,0,18.2,11.5,355.8,1004.2,72,20.6,52.9,4.5,3,10,2025-03-13T06:18:43,2025-03-13T18:02:08,0.47,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
London,2025-03-14,47.9,33.5,41.3,43.8,33.5,38.7,33.1,73.8,0,0,0,rain,0,0,17.7,10.8,29,1011.6,73.5,19,68.8,6,5,10,2025-03-14T06:16:27,2025-03-14T18:03:51,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
London,2025-03-15,47.9,35.7,41.4,42.6,29.3,36.1,29.1,63.5,0,0,0,snow,0,0,23.4,13.8,40.8,1021.8,35.6,28.7,91.9,8.2,4,10,2025-03-15T06:14:11,2025-03-15T18:05:33,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03684099999,03772099999,03770099999"
London,2025-03-16,47.6,33.5,41.5,42.8,27.7,36.4,31.3,68,0,0,0,,0,0,22.6,14.9,40.8,1025.3,52.8,32.9,136.5,11.8,7,10,2025-03-16T06:11:55,2025-03-16T18:07:16,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03684099999,03772099999,03770099999"
London,2025-03-17,46.7,40.7,43.9,42,36.4,38.9,34.9,71,0,0,0,,0,0,20.8,12.3,64.6,1028,85.6,19.8,48.7,4.2,2,10,2025-03-17T06:09:38,2025-03-17T18:08:58,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
London,2025-03-18,51.5,38.4,43.8,51.5,33.6,39.8,30.6,61.6,0,0,0,,0,0,23.2,15.3,81.4,1024,0.1,21.4,122,10.6,6,10,2025-03-18T06:07:22,2025-03-18T18:10:40,0.64,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03781099999,03672099999,03684099999,03772099999,03770099999"
London,2025-03-19,64.6,36.8,50.4,64.6,34.7,49.8,37.9,64,0,0,0,,0,0,14.1,8.6,140.4,1020.9,34.6,17.7,113.9,9.9,6,10,2025-03-19T06:05:05,2025-03-19T18:12:22,0.67,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03684099999,03772099999,03770099999"
London,2025-03-20,67.7,46.7,56.2,67.7,46.7,56.2,43.5,64.2,0,0,0,,0,0,12.7,8.1,115.3,1018.9,28.1,22.6,104.5,9.2,5,10,2025-03-20T06:02:48,2025-03-20T18:14:04,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03684099999,03768099999,03772099999,03770099999"
London,2025-03-21,61.1,49.4,55.9,61.1,46.7,55.7,45.1,67.5,0,0,0,rain,0,0,22.4,14.9,112.2,1006.9,47.1,13.5,69.9,6.1,3,10,2025-03-21T06:00:31,2025-03-21T18:15:45,0.74,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
London,2025-03-22,61.8,52.4,56.4,61.8,52.4,56.4,49.6,78.4,0,0,0,rain,0,0,14.7,8.9,117.6,1000,80.1,18.1,61.8,5.4,3,10,2025-03-22T05:58:14,2025-03-22T18:17:27,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
London,2025-03-23,56,47.6,52.7,56,43.5,52.1,47.8,83.4,0,0,0,rain,0,0,17.8,10.8,17.1,1003.8,92.1,3.4,40.9,3.7,2,10,2025-03-23T05:55:57,2025-03-23T18:19:08,0.8,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
London,2025-03-24,57.8,44,49,57.8,40.3,46.6,40.4,72.8,0,0,0,,0,0,17.4,11,9.9,1017.7,59,4.9,55.5,4.6,3,10,2025-03-24T05:53:40,2025-03-24T18:20:49,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
London,2025-03-25,58.4,41.6,50.4,58.4,37.5,49.3,44.8,81.6,0,0,0,rain,0,0,14.1,8.5,297.7,1022.4,71.1,9,71.4,6.1,3,10,2025-03-25T05:51:23,2025-03-25T18:22:30,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
London,2025-03-26,63.2,47.9,54.9,63.2,46.2,54.7,45.5,72.2,0,0,0,rain,0,0,9.8,6.2,283.1,1024.9,49.8,16,93.5,8,4,10,2025-03-26T05:49:06,2025-03-26T18:24:11,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03761099999,03684099999,EGLC,03772099999,03770099999,03693099999"
London,2025-03-27,58.7,43.7,50.5,58.7,42.2,49.5,43.7,78.1,0,0,0,,0,0,16.6,11.9,241.9,1020.5,48.5,12.4,123.5,10.6,6,10,2025-03-27T05:46:49,2025-03-27T18:25:52,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,EGWU,EGLL,03768399999,03781099999,03672099999,03684099999,03768099999,03772099999,03693099999,03680099999,D5621,03761099999,EGLC,03770099999"
London,2025-03-28,58.4,47.5,52.6,58.4,44.5,51.5,38.8,62.4,0.008,100,4.17,rain,0,0,26.6,15.9,269.4,1012.8,56,11.7,65.9,5.7,5,10,2025-03-28T05:44:33,2025-03-28T18:27:33,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"EGWU,03769099999,EGLL,03882099999,03768399999,03672099999,03768099999,03781099999,03772099999,03680099999,D5621,03761099999,EGLC,03770099999"
London,2025-03-29,58.2,40.2,49.4,58.2,37.3,48.2,36.4,62.5,0,0,0,,0,0,23.1,15.7,249.2,1020.6,27.9,14,126.5,10.8,6,10,2025-03-29T05:42:16,2025-03-29T18:29:14,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03684099999,03772099999,03770099999"
London,2025-03-30,64.1,49.4,56,64.1,45.9,55.8,41.2,60.7,0,0,0,,0,0,24.3,16.4,301.7,1020.8,30.1,12.4,141,11.7,6,10,2025-03-30T06:40:00,2025-03-30T19:30:55,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03684099999,03772099999,03770099999"
London,2025-03-31,62.3,42,52.1,62.3,42,51.8,39.2,62.9,0,0,0,,0,0,15,9.2,77.9,1028.2,3.3,13.9,136.3,11.8,7,10,2025-03-31T06:37:44,2025-03-31T19:32:35,0.07,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03781099999,03672099999,03684099999,03772099999,03770099999"
London,2025-04-01,58.2,44.3,50.3,58.2,40.7,48.2,38.9,67.1,0,0,0,,0,0,27.4,17.8,83.1,1025.7,16.7,9.7,126.8,10.9,7,10,2025-04-01T06:35:28,2025-04-01T19:34:16,0.1,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03781099999,03672099999,03684099999,03768099999,03772099999,03770099999"
London,2025-04-02,61.9,45.6,52.9,61.9,41.4,51.6,39.1,60.7,0,0,0,,0,0,30.2,20.6,68.5,1021.4,0.9,9.8,140.3,12.1,7,10,2025-04-02T06:33:12,2025-04-02T19:35:57,0.14,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03781099999,03672099999,03684099999,03772099999,03770099999"
London,2025-04-03,64.7,49.7,56.1,64.7,46.6,55.6,42.4,61.1,0,0,0,,0,0,21.1,15.3,78.7,1018.9,4.2,8.3,134.9,11.6,6,10,2025-04-03T06:30:57,2025-04-03T19:37:37,0.17,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03781099999,03672099999,03684099999,03772099999,03770099999"
London,2025-04-04,71.3,51.1,59.4,71.3,51.1,59.4,42.7,56.6,0,0,0,,0,0,22.8,15,68.2,1018.6,12.1,7.3,132.1,11.2,6,10,2025-04-04T06:28:42,2025-04-04T19:39:18,0.21,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
London,2025-04-05,65,43.1,53,65,37.9,50.8,35.9,55.4,0,0,0,,0,0,27.7,16.3,56.8,1019.9,0.6,11.3,147.4,12.9,7,10,2025-04-05T06:26:27,2025-04-05T19:40:58,0.25,Clear,Clear conditions throughout the day.,clear-day,"03769099999,EGWU,03680099999,EGLL,D5621,03781099999,03672099999,03684099999,03768099999,EGLC,03772099999,03770099999"
London,2025-04-06,57.8,42,49,57.8,37.9,46.9,34,59.1,0,0,0,,0,0,28.2,15.7,68.5,1023.2,2.8,6.2,160.1,14,7,10,2025-04-06T06:24:13,2025-04-06T19:42:39,0.27,Clear,Clear conditions throughout the day.,clear-day,"EGWU,EGLL,D5621,EGLC"
London,2025-04-07,57.1,38.7,48.3,57.1,36,46.5,33.7,60,0,0,0,,0,0,21,13.6,77.8,1025.8,0.2,6.2,155.3,13.5,7,10,2025-04-07T06:21:59,2025-04-07T19:44:19,0.31,Clear,Clear conditions throughout the day.,clear-day,"EGWU,EGLL,D5621,EGLC"
London,2025-04-08,59.3,38,48.6,59.3,35.6,47.4,35.3,63,0,0,0,,0,0,16.6,11.2,76.5,1026.9,32.3,6.2,143.3,12.5,6,10,2025-04-08T06:19:46,2025-04-08T19:46:00,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EGWU,EGLL,D5621,EGLC"
London,2025-04-09,54.9,39.1,46.6,54.9,34.2,43.7,37,70,0,0,0,,0,0,21.3,11.8,52.6,1028.8,34.5,6.2,72.3,6.3,3,10,2025-04-09T06:17:33,2025-04-09T19:47:40,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EGWU,EGLL,D5621,EGLC"
London,2025-04-10,59.7,40.9,49.8,59.7,38,48.1,37.8,64.4,0,0,0,,0,0,14.8,8.3,60.3,1030.5,51.1,6.2,89,7.7,6,10,2025-04-10T06:15:20,2025-04-10T19:49:20,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EGWU,EGLL,D5621,EGLC"
London,2025-04-11,71.5,42.3,56.5,71.5,39.9,55.7,39.8,58.5,0,0,0,,0,0,11.6,9.6,208.2,1021.7,4.6,6.2,155.4,13.4,7,10,2025-04-11T06:13:09,2025-04-11T19:51:01,0.45,Clear,Clear conditions throughout the day.,clear-day,"EGWU,EGLL,D5621,EGLC"
London,2025-04-12,69.7,44.8,57.6,69.7,42.1,57,42.7,60.7,0,0,0,,0,0,21.9,12.3,101.8,1007.1,58.3,5.5,152.2,13.3,6,10,2025-04-12T06:10:58,2025-04-12T19:52:41,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EGWU,EGLL,D5621,EGLC"
London,2025-04-13,60,50.6,55.7,60,50.6,55.7,44.4,66.3,0.028,100,20.83,rain,0,0,27.7,15.4,242.8,1002.8,72.9,6.2,131.9,11.5,7,10,2025-04-13T06:08:47,2025-04-13T19:54:22,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"EGWU,EGLL,D5621,EGLC"
London,2025-04-14,59.7,42.7,51.4,59.7,40.2,50.6,42,71.7,0,61.3,0,rain,0,0,26.4,11.9,187.8,1004.7,60.3,9.1,149.3,12.9,6,10,2025-04-14T06:06:37,2025-04-14T19:56:02,0.55,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain.,rain,"EGWU,EGLL,D5621,EGLC"
 LAGOS,2025-01-01,95,77,83.9,107.4,77,90.7,76.1,79.1,0,0,0,,0,0,20.8,17.2,237.4,1010.4,32.8,3.8,227.6,19.8,8,30,2025-01-01T06:57:32,2025-01-01T18:42:51,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999,VRJT5"
 LAGOS,2025-01-02,95,77,84.4,109.3,77,92,76.5,78.7,0,0,0,,0,0,19,12.8,224.6,1010.3,38.2,4,232.2,20,9,60,2025-01-02T06:57:57,2025-01-02T18:43:22,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
 LAGOS,2025-01-03,93.2,77,84.2,105,77,92,76.9,80.4,0,0,0,,0,0,18.1,11.8,218.9,1011.3,48.1,4.5,206.4,17.8,8,60,2025-01-03T06:58:22,2025-01-03T18:43:52,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
 LAGOS,2025-01-04,93.3,77,84.5,107.5,77,93.5,77.7,81.6,0,0,0,rain,0,0,18.1,11.4,199.9,1011.5,45.5,4.8,209,18.1,7,60,2025-01-04T06:58:46,2025-01-04T18:44:23,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
 LAGOS,2025-01-05,96.8,78.8,85.2,109.1,78.8,94.7,77.8,80.6,0,0,0,,0,0,21,12.8,208,1010.5,36.9,4.1,222.8,19.4,8,60,2025-01-05T06:59:09,2025-01-05T18:44:53,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
 LAGOS,2025-01-06,95,80.2,85.3,107.5,86.9,95.8,78,80.3,0,0,0,,0,0,19.9,11.4,208,1010.8,42.9,5,223.4,19.2,8,60,2025-01-06T06:59:32,2025-01-06T18:45:23,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999,VRJT5"
 LAGOS,2025-01-07,95,79.8,85.1,110,79.8,95.5,78,80.7,0,0,0,,0,0,17.7,9.2,217,1011.1,41,3.5,228.9,19.6,8,75,2025-01-07T06:59:54,2025-01-07T18:45:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
 LAGOS,2025-01-08,95,78.4,84.6,107.5,78.4,93.4,77.3,80.3,0,0,0,,0,0,16.6,8.1,218.5,1011.3,37.8,3.6,224.9,19.5,8,60,2025-01-08T07:00:16,2025-01-08T18:46:22,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
 LAGOS,2025-01-09,95,78.6,84.7,100.9,78.6,91,74.8,74.9,0,0,0,,0,0,17.9,10.3,244.3,1011,40.3,4.1,240.1,20.8,9,60,2025-01-09T07:00:36,2025-01-09T18:46:52,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
 LAGOS,2025-01-10,95.3,77,84.7,98.5,77,89.4,73.1,72.1,0,0,0,,0,0,16.6,8.1,351.2,1010.7,27,3.6,255.3,22,9,30,2025-01-10T07:00:56,2025-01-10T18:47:20,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
 LAGOS,2025-01-11,93.5,73.4,82.1,92.7,73.4,81.5,62,56.8,0,0,0,,0,0,21.9,17.2,94.1,1011.2,29.1,2.9,264.8,22.9,9,10,2025-01-11T07:01:15,2025-01-11T18:47:49,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
 LAGOS,2025-01-12,95,71.2,81.3,92.3,71.2,80.9,61.6,55.3,0,0,0,,0,0,18.8,13.9,263.6,1011.8,28.3,1.7,262.4,22.6,9,10,2025-01-12T07:01:33,2025-01-12T18:48:17,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
 LAGOS,2025-01-13,95,73.2,82.6,99.2,73.2,86.4,71.4,70.8,0,0,0,,0,0,22.4,12.8,204.3,1010.5,30,1.9,257.7,22.2,9,10,2025-01-13T07:01:51,2025-01-13T18:48:45,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
 LAGOS,2025-01-14,93.2,77,82.8,102.8,77,88.3,75.7,80.9,0,0,0,,0,0,18.6,12.8,199.1,1009.7,47.5,2.1,246.2,21.1,9,30,2025-01-14T07:02:08,2025-01-14T18:49:12,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
 LAGOS,2025-01-15,93.2,77,83.7,107.5,77,91,77,81.7,0,0,0,,0,0,18.6,12.8,184.3,1009.5,47.6,2.8,234.3,20.2,8,60,2025-01-15T07:02:23,2025-01-15T18:49:39,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
 LAGOS,2025-01-16,95,77.4,84.3,108.3,77.4,92.4,77.2,80.7,0,0,0,,0,0,17.4,8.1,229,1009.7,42.5,3.3,219.6,18.9,8,75,2025-01-16T07:02:38,2025-01-16T18:50:05,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
 LAGOS,2025-01-17,95,80.4,85.1,107.4,87.7,95.5,77.8,80.2,0,0,0,,0,0,22.4,12.8,213.4,1010.3,41.4,4.1,231,19.8,9,75,2025-01-17T07:02:52,2025-01-17T18:50:31,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
 LAGOS,2025-01-18,91.4,80.6,84.4,99.9,88.1,93.4,76.5,78.6,0.008,100,4.17,rain,0,0,24.4,10.3,247.9,1011.7,39.5,4.4,175,15.1,7,100,2025-01-18T07:03:06,2025-01-18T18:50:56,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999,VRJT5"
 LAGOS,2025-01-19,93.2,78.4,83.3,102.8,78.4,88.3,74.9,77.3,0,0,0,rain,0,0,24.4,15,188.2,1012.5,38.6,4.9,227.3,19.7,8,75,2025-01-19T07:03:18,2025-01-19T18:51:21,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
 LAGOS,2025-01-20,93.2,76.6,83.4,102.8,76.6,88.9,74.7,76.9,0,0,0,,0,0,18.6,12.8,190.7,1012.7,42.8,5.3,223.4,19.4,8,60,2025-01-20T07:03:29,2025-01-20T18:51:45,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
 LAGOS,2025-01-21,93.2,77.3,83.7,102.8,77.3,90.1,76.3,80.3,0,0,0,,0,0,19.5,13.9,211.2,1012.4,51.5,5.8,218.6,19,8,75,2025-01-21T07:03:40,2025-01-21T18:52:08,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
 LAGOS,2025-01-22,93.2,78.6,84.2,107.5,78.6,92.5,77.2,80.8,0,0,0,,0,0,20.8,12.8,220.3,1011.9,50.8,5,230.8,20,9,75,2025-01-22T07:03:49,2025-01-22T18:52:31,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999,VRJT5"
 LAGOS,2025-01-23,89.5,78.8,82.5,100,78.8,90.9,77.7,86,0.039,100,4.17,rain,0,0,21.3,9.2,220.3,1011.7,43.6,4.6,170.2,14.8,6,75,2025-01-23T07:03:58,2025-01-23T18:52:54,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999,VRJT5"
 LAGOS,2025-01-24,93.2,76.9,82.1,105,76.9,87.7,76.5,84.3,0,0,0,,0,0,19.2,17.2,205.9,1011.4,40.7,8.4,218.7,19,8,60,2025-01-24T07:04:06,2025-01-24T18:53:16,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999,VRJT5"
 LAGOS,2025-01-25,93.2,78.4,83.8,105.1,78.4,91.5,77.2,81.8,0.004,100,4.17,rain,0,0,17.9,11.4,210.6,1012,48.3,5.5,220.7,19,8,60,2025-01-25T07:04:12,2025-01-25T18:53:37,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999,VRJT5"
 LAGOS,2025-01-26,95,78.8,83.6,107.4,78.8,92.1,77.9,84.4,0.276,100,4.17,rain,0,0,18.1,12.8,205,1012.3,56.1,5.3,199.8,17.2,7,60,2025-01-26T07:04:18,2025-01-26T18:53:57,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,65201099999,VRJT5"
 LAGOS,2025-01-27,93.2,77.3,83.5,107.5,77.3,90.8,77.1,82.2,0.008,100,4.17,rain,0,0,19.5,13.9,226.5,1011.9,48.7,8.2,234.3,20.4,8,60,2025-01-27T07:04:23,2025-01-27T18:54:17,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999,VRJT5"
 LAGOS,2025-01-28,95,73.3,83.7,104.6,73.3,90.6,75.7,78.7,0,0,0,,0,0,18.1,24.2,225.1,1011.9,51.7,5,212.1,18.5,8,60,2025-01-28T07:04:27,2025-01-28T18:54:36,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65213099999,DNMM,65201099999,VRJT5"
 LAGOS,2025-01-29,89.6,78.8,83.4,102.6,78.8,90.8,76,79.4,0,0,0,,0,0,17.9,11.4,180.2,1012.1,46.5,5.5,200.7,17.3,8,60,2025-01-29T07:04:30,2025-01-29T18:54:54,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999,VRJT5"
 LAGOS,2025-01-30,93.2,77,83.9,102.8,77,91.6,76.4,79.4,0,0,0,,0,0,16.1,13.9,196.2,1011.5,52.6,7.9,219,18.9,7,60,2025-01-30T07:04:32,2025-01-30T18:55:12,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
 LAGOS,2025-01-31,93.2,78.2,84.5,105,78.2,93.5,77,79.2,0,0,0,,0,0,18.3,16.1,201.7,1010,46.2,10.2,217.1,18.7,8,60,2025-01-31T07:04:33,2025-01-31T18:55:29,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
 LAGOS,2025-02-01,89.6,78.8,83.3,100.2,78.8,91.4,77.1,82.1,0.512,100,4.17,rain,0,0,20.8,11.4,194.6,1010.5,56.9,6,235.9,20.4,9,60,2025-02-01T07:04:33,2025-02-01T18:55:45,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
 LAGOS,2025-02-02,87.8,77,82.4,99.9,77,90.5,77.5,85.5,0.079,100,4.17,rain,0,0,18.1,10.1,218,1010,54,9.2,225.3,19.4,8,60,2025-02-02T07:04:32,2025-02-02T18:56:01,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
 LAGOS,2025-02-03,93.2,77,83.8,105.6,77,91.2,76.5,80.1,0.276,100,4.17,rain,0,0,16.1,10.3,234.5,1008.7,41.5,6.8,225.9,19.5,8,75,2025-02-03T07:04:30,2025-02-03T18:56:16,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999"
 LAGOS,2025-02-04,91.4,78.8,84.1,102.7,78.8,93.1,77.3,81.1,0,0,0,,0,0,23.9,11.4,219.8,1009,43.5,5,240.2,20.7,9,75,2025-02-04T07:04:27,2025-02-04T18:56:30,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
 LAGOS,2025-02-05,93.2,78.4,84.1,107.5,78.4,93.3,78.1,83.4,0.004,100,4.17,rain,0,0,21.5,13.9,201.2,1009.5,39.1,6.2,222.7,19.2,9,75,2025-02-05T07:04:23,2025-02-05T18:56:44,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
 LAGOS,2025-02-06,93.2,80.2,85,102.8,87.1,94.3,76.8,78,0,0,0,rain,0,0,21,12.8,193.4,1008.6,50.8,4,224.7,19.5,8,60,2025-02-06T07:04:19,2025-02-06T18:56:56,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
 LAGOS,2025-02-07,91.4,80.6,85,105.1,87.1,95.4,77.5,79.2,0,0,0,rain,0,0,21.5,11.4,196.4,1008.8,50.7,4.7,230.7,20,8,60,2025-02-07T07:04:13,2025-02-07T18:57:09,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
 LAGOS,2025-02-08,87.8,80.6,83.4,105.1,87.1,93.8,78.5,85.6,0.118,100,8.33,rain,0,0,20.1,11.4,203.5,1009.9,50.8,4,194.9,16.8,7,60,2025-02-08T07:04:07,2025-02-08T18:57:20,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,65201099999"
 LAGOS,2025-02-09,93.2,78.6,84.4,107.5,78.6,93.1,77.6,81.4,0,0,0,rain,0,0,17,11.4,209.5,1009.9,49,5,204.6,17.6,8,75,2025-02-09T07:04:00,2025-02-09T18:57:31,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
 LAGOS,2025-02-10,92.8,79.2,84.7,109.6,79.2,96.5,79.3,84.6,0,0,0,rain,0,0,21.5,13.9,209.1,1007.7,52.1,7.3,223.4,19.2,8,75,2025-02-10T07:03:51,2025-02-10T18:57:41,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
 LAGOS,2025-02-11,93.3,78.8,84.9,110.4,78.8,95.8,78.7,82.7,0,0,0,,0,0,22.8,13.9,199.5,1007.9,49.4,5.9,213.5,18.5,7,75,2025-02-11T07:03:42,2025-02-11T18:57:50,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999,VRJT5"
 LAGOS,2025-02-12,95,80.6,85.6,112.9,88.1,97.7,78.6,80.6,0.02,100,8.33,rain,0,0,19.7,11.4,205.1,1009,59.7,7.8,210.4,18,8,100,2025-02-12T07:03:32,2025-02-12T18:57:59,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
 LAGOS,2025-02-13,95,80.6,85.8,110,88.1,97.4,78.4,80.1,0,0,0,,0,0,20.6,13.2,217.5,1010.2,55.4,6.1,242.7,21.1,9,75,2025-02-13T07:03:22,2025-02-13T18:58:07,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999,VRJT5"
 LAGOS,2025-02-14,93.2,79.2,85.1,107.5,79.2,95.6,78,80.7,0,0,0,rain,0,0,17.4,10.3,207,1010.5,58.9,6.5,237.4,20.7,8,75,2025-02-14T07:03:10,2025-02-14T18:58:14,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
